Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,298.066,303.378,292.871,0.347,77.5,7.501,3.932,2.399,0.711,7684.9,0.811
2022,8,2.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,297.365,303.707,291.977,6.348,78.5,6.769,3.792,-1.475,2.461,7201.0,0.726
2022,8,3.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,298.942,302.813,296.773,3.244,84.6,9.073,4.512,0.991,4.086,2433.3,0.534
2022,8,4.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,298.055,302.843,291.793,0.0,73.6,4.884,2.63,-0.063,-1.88,7683.4,0.894
2022,8,5.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,297.113,302.288,292.655,0.0,82.1,4.613,2.501,-1.68,-0.046,4764.408,0.584
2022,8,6.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,299.851,306.564,294.711,0.01,86.3,5.887,3.025,-1.199,2.67,7010.1,0.537
2022,8,7.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,299.342,303.126,296.35,7.253,90.0,5.341,2.815,-1.259,1.576,2401.1,0.355
2022,8,8.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,297.257,300.113,294.185,0.319,85.4,6.731,3.837,1.318,-0.987,4748.9,0.431
2022,8,9.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,293.936,299.276,288.603,0.0,79.5,2.632,1.248,-0.759,-0.622,6347.1,0.591
2022,8,10.0,Daily,IOWA,CEDAR,19031,0.0,41.597133,-91.366448,41.713892,-91.24942925,294.19,301.141,286.946,0.0,74.9,2.126,0.93,-0.035,-0.105,7496.6,0.759
