Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,300.595,308.378,295.374,0.0,71.4,5.538,2.502,1.498,0.984,7573.3,1.24
2022,8,2.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,302.699,309.081,297.78,0.191,68.0,6.349,3.483,0.168,2.968,7669.8,1.487
2022,8,3.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,301.122,306.599,297.004,4.885,73.2,11.307,5.316,1.918,4.664,3051.3,1.045
2022,8,4.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,298.229,305.343,290.53,0.0,70.6,4.386,2.479,-0.274,-1.846,7637.8,1.122
2022,8,5.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,297.964,305.976,290.655,0.0,70.6,4.214,2.327,-1.443,0.852,7598.108,1.149
2022,8,6.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,301.379,308.937,296.35,0.0,73.3,7.694,4.0,-0.272,3.866,7460.5,1.192
2022,8,7.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,302.881,306.878,298.841,0.0,72.4,8.435,4.17,0.637,3.938,6352.7,1.227
2022,8,8.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,299.192,306.738,293.497,0.138,74.0,6.809,3.985,0.906,-1.649,6603.0,0.952
2022,8,9.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,294.782,302.089,287.678,0.0,73.0,2.416,1.188,-0.459,-0.466,6853.4,0.88
2022,8,10.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,296.38,305.815,287.821,0.0,69.9,2.594,1.065,-0.43,0.496,7596.2,1.132
2022,8,11.0,Daily,IOWA,LUCAS,19117,0.0,40.898295,-93.557556,41.029783,-93.44256575,298.124,307.469,288.526,0.0,62.4,2.365,1.123,-0.543,0.163,7081.1,1.467
