Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,300.212,306.94,296.374,0.0,74.2,6.405,2.999,2.173,1.052,7722.0,1.078
2022,8,2.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,301.954,308.456,296.881,0.016,69.8,6.425,3.684,0.538,3.286,7566.8,1.335
2022,8,3.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,300.382,305.536,296.502,16.514,74.4,10.93,5.035,1.834,4.388,2245.1,0.978
2022,8,4.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,297.55,304.321,291.217,0.0,76.0,4.391,2.381,0.177,-1.546,7663.0,0.879
2022,8,5.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,297.98,306.101,291.64,0.0,71.0,4.113,2.215,-1.266,0.594,7165.608,1.113
2022,8,6.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,301.298,308.187,296.374,0.0,75.0,7.168,3.763,0.035,3.563,7374.1,1.101
2022,8,7.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,302.608,307.081,299.279,0.0,70.6,8.726,4.18,1.043,3.87,5749.8,1.264
2022,8,8.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,299.489,303.925,294.359,0.236,73.3,7.324,3.96,1.206,-0.651,5106.6,0.959
2022,8,9.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,294.358,301.214,287.053,0.0,73.3,2.674,1.381,-0.608,-0.783,6527.8,0.826
2022,8,10.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,295.77,304.391,287.84,0.0,68.9,2.623,1.045,-0.428,0.119,7593.7,1.11
2022,8,11.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,297.899,306.594,288.464,0.0,64.1,2.717,1.292,0.003,0.305,7094.5,1.393
2022,8,12.0,Daily,IOWA,APPANOOSE,19007,0.0,40.584014,-93.097595,40.74145,-92.98267075,297.997,302.546,294.079,0.0,69.1,6.94,3.69,-2.591,2.063,6993.5,1.054
