Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,299.884,305.741,295.749,0.001,73.6,7.077,3.386,2.355,0.255,7751.5,1.038
2022,8,2.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,301.068,307.357,295.443,0.615,73.0,6.157,3.584,-1.327,2.765,7598.6,1.149
2022,8,3.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,300.7,306.224,296.627,4.39,77.3,8.896,4.513,1.504,3.802,2586.6,0.87
2022,8,4.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,298.133,304.156,290.78,0.0,75.4,4.793,2.64,0.034,-2.028,7545.5,0.908
2022,8,5.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,297.688,305.601,291.015,0.0,76.9,3.771,2.109,-1.391,0.061,6773.008,0.9
2022,8,6.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,301.687,309.189,296.523,0.0,77.2,6.752,3.432,-0.54,3.23,6881.0,1.047
2022,8,7.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,302.454,306.376,299.847,0.021,77.3,5.989,2.936,-0.402,2.777,2529.7,0.966
2022,8,8.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,299.575,305.3,294.935,0.136,77.2,7.814,4.407,1.521,-0.933,6095.6,0.825
2022,8,9.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,294.631,301.256,287.603,0.0,75.1,2.338,1.42,-0.621,-0.656,5504.6,0.796
2022,8,10.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,295.468,303.703,287.384,0.0,72.1,2.475,1.146,-0.488,-0.097,7570.4,0.967
2022,8,11.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,296.651,304.047,289.464,3.362,74.3,3.003,1.454,-0.718,-0.227,5526.2,0.857
2022,8,12.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,295.58,299.254,292.936,0.0,75.9,6.849,3.966,-3.161,1.571,6678.7,0.687
2022,8,13.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,298.087,305.545,292.665,0.0,70.6,8.358,4.278,0.812,3.021,6412.7,1.044
2022,8,14.0,Daily,IOWA,KEOKUK,19107,0.0,41.161942,-92.411995,41.278211,-92.295389,296.053,302.141,292.774,0.007,79.4,7.015,3.995,0.772,-3.737,4846.1,0.602
