Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,299.665,306.402,293.686,0.0,77.3,4.335,1.845,0.069,0.859,7744.8,0.911
2022,8,2.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,301.818,307.857,296.285,0.01,73.4,7.23,3.697,0.09,3.437,7760.0,1.19
2022,8,3.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,301.999,305.974,298.684,0.101,68.1,6.958,3.671,0.233,3.497,5537.9,1.284
2022,8,4.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,298.086,304.669,290.28,0.0,71.8,3.998,2.112,-1.141,-1.489,7832.2,1.031
2022,8,5.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,298.03,305.351,290.702,0.0,70.4,4.863,2.753,-1.61,1.493,7739.408,1.075
2022,8,6.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,301.687,308.528,297.086,0.0,73.0,7.689,4.26,-0.889,3.97,7541.3,1.2
2022,8,7.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,302.186,307.232,297.654,0.029,70.8,6.851,3.669,0.027,3.511,5483.7,1.257
2022,8,8.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,297.262,304.05,292.902,0.005,77.6,6.991,4.096,0.818,-3.724,7048.4,0.741
2022,8,9.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,294.04,301.901,287.309,0.0,74.9,3.226,1.484,-0.806,-0.414,7794.8,0.784
2022,8,10.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,296.172,304.128,288.509,0.0,69.9,2.417,1.008,-0.058,0.739,7641.9,1.059
2022,8,11.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,297.649,304.969,289.964,0.0,66.3,2.308,1.533,-0.098,1.143,7302.1,1.219
2022,8,12.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,297.955,304.574,291.749,0.0,69.3,5.034,2.981,-0.422,2.756,7450.5,1.161
2022,8,13.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,299.011,304.352,294.66,0.0,68.1,7.145,3.77,0.94,1.813,6597.4,1.172
2022,8,14.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,295.831,301.141,290.6,0.001,77.0,5.265,2.709,-1.491,-2.094,6518.0,0.709
2022,8,15.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,293.607,298.169,291.689,10.192,85.5,6.878,3.239,-3.033,0.046,328.4,0.378
2022,8,16.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,292.656,298.544,289.877,36.438,87.6,8.469,3.929,-3.841,-0.251,5267.8,0.348
2022,8,17.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,294.189,299.732,288.286,0.0,75.5,2.866,1.089,-0.694,-0.661,5882.3,0.722
2022,8,18.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,294.911,301.396,288.548,0.0,75.4,3.541,2.055,0.658,1.25,6934.8,0.74
2022,8,19.0,Daily,IOWA,MONTGOMERY,19137,0.0,40.900653,-95.384964,41.030332,-95.27061975,295.187,299.819,289.918,0.091,78.2,4.997,2.292,0.472,1.646,5286.7,0.622
