Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,300.063,306.491,296.929,0.007,71.0,6.887,3.301,2.256,0.362,7670.1,1.185
2022,8,2.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,300.772,306.67,295.193,0.0,69.8,6.011,3.551,-1.105,2.627,7561.6,1.231
2022,8,3.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,300.51,305.661,296.788,23.847,76.0,8.888,4.307,1.163,3.537,2488.7,0.909
2022,8,4.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,298.198,303.656,291.842,0.0,78.6,4.399,2.444,0.226,-1.588,7691.3,0.783
2022,8,5.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,297.519,305.988,291.324,0.0,79.4,3.433,1.825,-1.157,-0.044,6281.908,0.82
2022,8,6.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,301.483,308.564,296.336,0.0,76.0,6.491,3.43,-0.066,3.23,7277.7,1.102
2022,8,7.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,301.957,306.058,299.365,0.008,76.7,6.82,3.26,0.129,3.04,2866.9,0.968
2022,8,8.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,299.512,303.363,295.234,0.424,75.4,6.981,4.025,1.412,-0.362,5500.6,0.878
2022,8,9.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,294.217,300.99,287.49,0.0,75.9,2.57,1.65,-0.683,-1.033,6158.2,0.759
2022,8,10.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,294.75,303.213,286.259,0.0,72.0,2.316,1.25,-0.613,-0.35,7500.6,0.943
2022,8,11.0,Daily,IOWA,JEFFERSON,19101,0.0,40.89972,-92.179974,41.031649,-92.06395375,296.456,304.61,288.589,0.516,69.3,2.751,1.442,-0.588,-0.54,5814.0,1.031
