Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,298.454,305.054,290.936,0.0,79.7,3.447,1.384,0.454,0.216,7562.0,0.77
2022,8,2.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,300.54,306.956,295.693,0.012,76.7,6.537,3.562,-0.296,2.888,7725.0,0.969
2022,8,3.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,301.656,305.449,297.184,1.04,72.5,7.122,3.808,1.064,3.182,5305.9,1.111
2022,8,4.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,296.417,304.732,288.855,0.0,73.5,4.886,2.438,-1.188,-1.815,7710.5,0.895
2022,8,5.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,297.186,304.55,289.952,0.0,72.4,5.269,2.726,-1.477,1.652,7650.108,0.981
2022,8,6.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,301.041,307.625,296.616,0.0,75.6,7.257,3.973,-0.288,3.774,7112.8,1.038
2022,8,7.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,301.311,306.501,296.779,0.359,78.5,4.877,2.299,-0.348,1.972,4613.1,0.917
2022,8,8.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,295.731,300.738,291.464,10.179,84.7,6.444,3.766,0.419,-3.545,7119.6,0.445
2022,8,9.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,292.85,300.928,285.728,0.0,75.8,2.629,1.347,-0.566,-0.231,7516.3,0.68
2022,8,10.0,Daily,IOWA,AUDUBON,19009,0.0,41.504148,-95.092861,41.62389,-94.962117,295.653,303.753,287.778,0.0,70.1,2.498,1.023,-0.219,0.239,7679.3,1.031
