Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,295.49,299.311,291.371,0.004,81.2,6.97,3.785,2.761,-0.417,7024.3,0.553
2022,8,2.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,296.009,304.482,289.414,0.0,79.5,7.011,3.926,-1.465,2.88,7415.5,0.665
2022,8,3.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,300.255,303.659,296.336,0.27,77.6,6.393,3.5,1.196,1.432,5389.4,0.857
2022,8,4.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,294.029,299.857,287.98,0.0,76.0,4.985,2.576,0.12,-2.322,7767.5,0.68
2022,8,5.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,294.998,301.913,289.015,0.0,79.3,5.352,3.01,-1.743,1.826,7498.408,0.626
2022,8,6.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,297.991,303.299,294.046,0.052,87.6,5.887,2.973,-1.118,2.649,2392.5,0.411
2022,8,7.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,297.178,303.501,294.677,67.367,92.0,4.685,2.236,0.121,1.23,1684.4,0.261
2022,8,8.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,294.059,299.363,289.027,17.105,87.3,7.944,4.378,0.958,-3.034,6194.1,0.327
2022,8,9.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,291.832,298.256,286.166,0.0,81.2,2.395,1.269,-0.009,-0.575,7683.5,0.481
2022,8,10.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,293.599,300.891,287.196,0.0,80.9,2.391,1.21,0.7,0.395,7476.7,0.554
2022,8,11.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,294.456,299.593,290.902,0.011,80.2,3.678,1.76,-0.935,-0.438,4916.1,0.518
2022,8,12.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,291.051,295.171,288.008,1.818,83.1,7.844,4.125,-2.727,2.79,2742.4,0.36
2022,8,13.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,292.68,297.57,289.676,0.124,87.0,8.663,4.587,0.398,1.722,2455.4,0.296
2022,8,14.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,291.586,294.309,289.6,0.0,88.8,6.518,3.201,-0.199,-3.117,3118.1,0.243
2022,8,15.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,291.695,295.225,287.489,0.0,89.2,3.243,1.736,-1.416,-0.392,2263.8,0.247
2022,8,16.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,292.12,297.288,287.693,0.001,83.9,3.459,2.048,-1.768,-0.751,6493.3,0.416
2022,8,17.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,292.741,298.294,287.214,0.0,77.2,2.577,1.241,-0.842,-0.393,7139.9,0.597
2022,8,18.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,293.554,299.484,288.382,0.0,80.9,4.388,2.494,0.825,2.117,7011.3,0.52
2022,8,19.0,Daily,IOWA,HOWARD,19089,0.0,43.212813,-92.554381,43.356774,-92.43573625,292.473,298.526,288.754,6.663,88.4,4.602,2.288,0.178,1.55,5226.5,0.3
