Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,295.089,301.777,287.996,0.0,72.6,4.532,2.099,1.011,-1.143,7576.1,0.854
2022,8,2.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,299.704,308.519,293.802,0.0,71.4,8.761,4.617,-0.673,4.047,7431.0,1.177
2022,8,3.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,299.763,305.599,294.139,0.24,66.1,7.112,3.841,0.491,-1.93,7700.9,1.286
2022,8,4.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,293.789,301.571,286.342,0.0,72.5,4.47,2.391,-1.128,-0.085,7680.3,0.796
2022,8,5.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,296.998,304.663,290.718,0.0,72.6,8.295,4.649,-1.521,4.245,7624.308,0.962
2022,8,6.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,297.457,302.645,294.236,10.79,84.4,6.619,3.629,-1.689,0.767,1919.9,0.503
2022,8,7.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,293.858,298.278,291.66,5.912,92.8,7.799,3.701,-2.483,-2.051,1887.0,0.182
2022,8,8.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,291.392,296.739,285.751,0.487,82.9,6.83,3.321,0.279,-3.172,7114.6,0.413
2022,8,9.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,291.894,300.756,283.996,0.0,76.5,3.294,2.284,-0.618,1.521,7655.5,0.628
2022,8,10.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,295.997,303.628,288.634,0.0,74.1,3.792,1.771,-0.969,1.252,7465.1,0.858
2022,8,11.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,297.013,302.343,292.277,0.003,79.1,5.331,3.49,-3.226,0.538,5598.6,0.662
2022,8,12.0,Daily,IOWA,OSCEOLA,19143,0.0,43.255221,-95.861914,43.3779345,-95.74338225,297.385,304.192,293.069,0.0,75.7,10.687,5.847,-1.883,4.714,7314.4,0.881
