Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,301.227,308.464,295.624,0.0,73.8,4.272,1.898,0.86,1.224,7639.5,1.18
2022,8,2.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,303.186,308.519,298.598,0.0,65.3,6.336,3.641,0.855,3.338,7683.3,1.596
2022,8,3.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,301.864,306.661,297.067,2.062,70.0,9.06,4.525,0.511,4.328,4374.4,1.216
2022,8,4.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,299.44,306.281,292.155,0.0,64.3,4.074,2.244,-0.659,-1.638,7943.2,1.439
2022,8,5.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,298.829,306.163,290.89,0.0,66.6,4.433,2.533,-1.638,1.092,7784.308,1.302
2022,8,6.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,302.231,308.937,296.961,0.0,69.7,7.234,4.035,-0.626,3.803,7516.7,1.357
2022,8,7.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,303.436,308.025,299.154,0.0,67.7,8.729,4.525,0.34,4.383,7214.7,1.453
2022,8,8.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,299.447,304.675,294.109,0.201,72.9,6.788,3.826,0.37,-1.959,6742.1,1.0
2022,8,9.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,296.128,304.381,288.603,0.0,64.5,2.963,1.498,-0.884,-0.625,7728.7,1.194
2022,8,10.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,297.356,305.703,289.071,0.0,65.7,2.495,1.036,-0.149,0.515,7630.1,1.28
2022,8,11.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,298.43,307.329,289.714,0.0,62.2,1.868,1.068,0.237,0.13,7279.4,1.548
2022,8,12.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,299.455,305.387,293.749,0.0,67.5,4.521,2.843,-0.664,2.55,6812.3,1.263
2022,8,13.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,300.41,308.102,293.847,0.0,65.8,7.817,4.04,1.473,2.49,6875.0,1.463
2022,8,14.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,297.766,303.203,293.412,0.072,68.2,5.544,3.061,-1.134,-2.763,6686.0,1.08
2022,8,15.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,294.607,301.106,291.929,10.182,79.6,6.456,3.082,-2.898,-0.113,401.9,0.568
2022,8,16.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,292.763,298.607,290.318,59.705,86.6,8.242,3.72,-3.61,-0.397,5053.6,0.373
2022,8,17.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,294.213,299.919,288.599,0.0,76.3,3.129,1.266,-0.79,-0.773,7240.2,0.687
2022,8,18.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,295.117,300.484,290.007,0.0,76.4,3.484,1.988,0.994,1.44,6767.9,0.71
2022,8,19.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,295.346,301.112,291.106,2.78,77.6,4.974,2.38,0.67,1.849,5535.5,0.659
2022,8,20.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,293.013,297.835,289.92,0.821,85.1,5.934,3.168,2.378,-0.847,6015.4,0.391
2022,8,21.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,294.388,301.137,289.089,0.0,79.7,4.432,2.04,0.242,-1.856,6392.2,0.614
2022,8,22.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,294.633,301.208,288.52,0.0,74.1,2.506,1.189,-0.379,-0.627,6437.1,0.803
2022,8,23.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,295.397,302.482,288.855,0.0,68.9,2.268,0.98,0.123,0.078,6735.2,0.958
2022,8,24.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,296.684,303.411,290.548,0.0,73.1,4.234,2.216,0.674,2.029,6804.2,0.906
2022,8,25.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,296.766,302.553,292.262,4.503,77.7,4.798,2.143,1.257,-0.237,5056.8,0.71
2022,8,26.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,295.393,300.931,290.37,0.298,80.9,3.521,1.711,-0.683,-0.365,3147.3,0.561
2022,8,27.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,297.756,303.064,293.757,0.0,81.7,6.273,3.17,-0.605,2.98,5059.5,0.633
2022,8,28.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,297.622,302.686,294.211,12.485,84.7,8.364,3.855,0.112,3.631,4376.3,0.512
2022,8,29.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,298.361,301.306,294.73,0.0,78.0,5.07,2.521,-0.047,0.771,4172.5,0.756
2022,8,30.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,295.348,301.082,288.849,0.0,64.2,4.683,2.272,0.866,-1.796,6908.4,1.104
2022,8,31.0,Daily,IOWA,RINGGOLD,19159,0.0,40.570825,-94.471213,40.680384,-94.3571105,294.252,302.332,286.879,0.0,64.1,2.347,1.54,0.405,0.85,6706.8,1.069
2022,8,1.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,300.277,307.464,294.999,0.0,75.8,4.572,1.911,0.972,0.961,7659.1,1.005
2022,8,2.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,302.042,307.519,296.973,0.002,69.4,6.256,3.586,0.96,3.211,7709.3,1.342
2022,8,3.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,301.166,305.474,297.379,0.351,71.6,8.948,4.785,0.764,4.51,5007.4,1.089
2022,8,4.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,298.526,304.446,291.155,0.0,66.1,4.121,2.385,-0.607,-1.854,7968.4,1.276
2022,8,5.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,297.741,304.976,290.327,0.0,70.5,4.581,2.568,-1.677,1.126,7807.108,1.089
2022,8,6.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,301.046,307.403,296.273,0.0,73.8,7.262,4.075,-0.535,3.858,7522.6,1.115
2022,8,7.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,302.215,306.525,297.966,0.0,72.1,8.284,4.52,0.449,4.365,7020.5,1.177
2022,8,8.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,298.28,303.613,293.109,0.159,76.3,6.791,3.887,0.435,-2.203,6355.9,0.81
2022,8,9.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,294.813,302.444,287.728,0.0,70.5,2.903,1.457,-0.824,-0.815,7776.1,0.929
2022,8,10.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,296.33,304.463,288.759,0.0,68.2,2.602,1.032,-0.063,0.267,7677.6,1.114
2022,8,11.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,297.297,305.516,289.214,0.0,65.2,1.772,1.057,0.333,-0.162,7307.0,1.317
2022,8,12.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,298.624,304.137,293.311,0.0,70.4,4.515,2.892,-0.62,2.548,7255.3,1.105
2022,8,13.0,Daily,IOWA,RINGGOLD,19159,1.0,40.680384,-94.471213,40.789943,-94.3571105,299.144,305.602,293.597,0.0,70.1,7.876,4.228,1.624,2.388,6605.1,1.165
