Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,300.285,307.628,295.499,0.0,76.6,4.785,2.368,1.425,1.245,7581.5,0.994
2022,8,2.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,302.594,308.269,298.193,0.0,69.3,6.537,3.712,0.389,3.346,7657.8,1.393
2022,8,3.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,300.028,305.661,295.692,17.423,76.4,10.065,4.962,1.48,4.375,2006.2,0.883
2022,8,4.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,297.552,303.968,291.155,0.0,76.0,4.652,2.466,-0.326,-1.606,7871.1,0.873
2022,8,5.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,297.514,304.726,291.14,0.0,73.4,4.282,2.189,-1.386,0.592,7674.908,0.981
2022,8,6.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,300.856,307.625,296.447,0.0,76.4,7.351,3.873,-0.35,3.67,7450.6,0.995
2022,8,7.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,301.998,306.212,297.841,0.0,75.0,8.318,4.339,0.639,4.11,6705.1,1.051
2022,8,8.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,298.929,303.863,293.685,0.141,76.8,6.718,3.876,0.526,-1.188,5926.8,0.822
2022,8,9.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,294.41,301.006,287.615,0.0,74.6,2.942,1.439,-0.957,-0.822,7188.2,0.801
2022,8,10.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,295.416,303.878,287.634,0.0,73.9,2.618,1.035,-0.615,0.241,7576.9,0.905
2022,8,11.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,297.558,306.344,288.839,0.0,63.1,2.188,1.048,-0.346,0.394,7217.3,1.368
2022,8,12.0,Daily,IOWA,WAYNE,19185,0.0,40.579916,-93.556899,40.7391835,-93.44199825,298.39,304.109,294.852,0.001,76.7,6.06,3.35,-1.969,2.256,6975.1,0.842
