Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,297.425,301.804,292.058,0.0,72.0,7.332,4.069,2.967,-0.188,7606.0,0.924
2022,8,2.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,297.709,306.67,290.978,0.0,76.8,6.883,4.034,-1.72,2.768,7557.3,0.867
2022,8,3.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,301.635,305.973,297.211,0.13,73.8,7.224,4.093,1.027,2.38,5092.4,1.101
2022,8,4.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,295.787,302.544,288.855,0.0,71.2,5.095,2.733,0.424,-2.518,7770.6,0.932
2022,8,5.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,296.108,302.976,289.577,0.0,76.9,5.102,2.902,-1.946,1.542,7438.608,0.757
2022,8,6.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,299.621,307.125,295.421,0.0,83.0,6.252,3.53,-1.483,3.123,5258.7,0.677
2022,8,7.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,298.1,304.876,295.061,12.245,88.9,5.721,2.841,-1.376,1.743,948.2,0.383
2022,8,8.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,295.874,300.738,291.277,0.18,82.8,7.27,4.113,0.966,-2.688,6406.7,0.483
2022,8,9.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.321,300.089,286.291,0.0,74.3,2.403,1.204,-0.251,-0.557,7702.9,0.76
2022,8,10.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,294.625,302.44,287.384,0.0,73.4,2.139,0.852,0.122,0.015,7560.7,0.846
2022,8,11.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,295.066,301.155,292.526,1.225,78.6,3.443,1.824,-0.898,-0.154,2637.6,0.6
2022,8,12.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,292.523,296.358,289.586,0.218,74.8,7.567,4.225,-3.135,2.493,4419.8,0.594
2022,8,13.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,294.8,300.901,291.301,0.04,79.0,8.827,4.915,0.481,2.11,5437.7,0.566
2022,8,14.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.115,295.955,291.114,0.007,84.9,6.932,3.477,0.142,-3.349,1938.6,0.36
2022,8,15.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.294,296.612,289.407,0.032,83.9,3.464,1.821,-1.468,-0.207,1107.4,0.412
2022,8,16.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.245,299.1,288.068,0.015,79.4,4.573,2.347,-1.938,-0.957,6290.3,0.581
2022,8,17.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.452,300.02,286.902,0.0,72.6,2.72,1.221,-0.688,-0.828,7045.7,0.778
2022,8,18.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,294.546,301.234,288.007,0.0,70.3,3.619,2.19,0.874,1.623,6720.6,0.885
2022,8,19.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.736,299.257,289.556,9.492,81.8,4.833,2.39,0.113,1.454,4722.1,0.5
2022,8,20.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,292.547,296.96,290.289,11.855,90.0,5.517,2.662,-1.14,0.28,2762.3,0.25
2022,8,21.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.198,297.262,290.725,0.0,87.4,4.633,2.356,0.565,-2.233,4216.2,0.33
2022,8,22.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.24,299.505,287.682,0.0,78.3,2.013,0.997,0.342,-0.671,5787.7,0.644
2022,8,23.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.785,300.312,287.355,0.0,72.5,2.008,1.097,0.295,-0.002,5895.0,0.822
2022,8,24.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,295.226,301.59,291.024,0.087,75.4,5.585,2.754,-0.649,2.276,6147.7,0.715
2022,8,25.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,295.805,299.379,292.615,0.04,84.1,5.673,3.028,1.999,-1.802,4738.2,0.471
2022,8,26.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.429,299.289,286.807,0.0,80.0,3.529,1.619,-0.035,-1.108,6854.1,0.584
2022,8,27.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,296.167,302.996,292.273,0.321,82.0,8.456,4.304,-1.855,3.717,5027.0,0.575
2022,8,28.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,295.854,300.999,293.063,34.564,88.2,9.127,4.458,-1.348,3.748,3162.2,0.362
2022,8,29.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,297.395,300.268,295.177,0.02,77.0,7.557,3.782,2.364,0.966,3770.4,0.726
2022,8,30.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,292.77,298.035,286.599,0.0,69.7,7.063,3.53,2.926,-1.564,6744.4,0.778
2022,8,31.0,Daily,IOWA,BREMER,19017,0.0,42.642056,-92.554492,42.774584,-92.436261,293.72,302.495,287.116,0.0,73.0,4.675,2.189,2.014,0.332,6536.4,0.825
2022,8,1.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,297.121,301.686,291.683,0.003,73.4,6.907,3.87,2.899,-0.383,7253.5,0.876
2022,8,2.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,297.6,306.67,290.861,0.0,77.3,7.172,4.105,-1.741,2.859,7586.6,0.854
2022,8,3.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,301.739,306.598,297.898,0.01,73.5,7.221,4.069,1.066,2.06,5536.7,1.116
2022,8,4.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,295.594,302.419,288.605,0.0,71.7,4.832,2.691,0.286,-2.481,7751.9,0.908
2022,8,5.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,296.269,303.101,289.827,0.0,77.3,5.222,2.955,-1.925,1.615,7418.308,0.757
2022,8,6.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,299.499,306.875,295.616,0.0,83.4,6.124,3.387,-1.47,2.998,4523.3,0.641
2022,8,7.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,298.108,305.313,295.029,39.866,89.3,5.539,2.606,-1.079,1.719,1235.8,0.378
2022,8,8.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,295.405,299.8,290.902,0.233,84.5,7.463,4.047,0.945,-2.766,5901.8,0.423
2022,8,9.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,293.173,299.427,287.291,0.0,76.3,2.171,1.089,-0.129,-0.518,7715.0,0.692
2022,8,10.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,294.419,301.94,287.634,0.0,76.0,2.097,0.888,0.2,0.085,7570.1,0.738
2022,8,11.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,295.061,300.718,292.777,1.15,80.6,3.272,1.834,-0.911,-0.185,3260.3,0.538
2022,8,12.0,Daily,IOWA,BREMER,19017,1.0,42.774584,-92.554492,42.907112,-92.436261,292.299,295.733,289.211,0.003,76.5,7.825,4.201,-3.018,2.607,4159.6,0.542
