Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,300.514,306.741,294.811,0.0,75.1,3.47,1.652,-0.077,0.531,7689.6,1.025
2022,8,2.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,302.363,308.982,296.41,0.003,71.7,6.282,3.692,-0.111,3.492,7745.2,1.314
2022,8,3.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,302.677,306.688,298.872,0.05,65.4,5.706,3.019,-0.114,2.628,5092.9,1.47
2022,8,4.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,298.81,305.857,290.905,0.0,69.9,3.061,1.878,-1.206,-1.257,7755.7,1.148
2022,8,5.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,299.131,306.3,292.202,0.0,67.5,4.264,2.83,-1.605,1.956,7490.908,1.209
2022,8,6.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,302.317,309.341,297.336,0.0,71.1,7.2,4.293,-1.15,3.957,7497.1,1.332
2022,8,7.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,302.79,308.275,297.891,0.581,68.2,5.833,3.325,0.181,2.738,5857.4,1.428
2022,8,8.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,296.679,302.55,291.902,0.029,76.4,7.574,4.346,1.125,-3.901,6974.8,0.754
2022,8,9.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,294.985,302.839,288.121,0.0,71.9,2.195,1.266,-0.704,-0.229,7755.0,0.899
2022,8,10.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,297.31,305.078,290.215,0.0,70.9,2.699,1.453,-0.467,1.218,7494.5,1.072
2022,8,11.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,298.245,305.454,290.214,0.0,66.3,2.86,1.927,-0.258,1.69,7274.9,1.271
2022,8,12.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,298.687,305.379,292.534,0.0,66.6,5.729,3.298,-0.437,3.152,7429.9,1.273
2022,8,13.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,299.222,304.402,294.466,0.0,65.8,6.155,3.551,0.533,1.589,6905.9,1.266
2022,8,14.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,296.56,301.429,291.537,0.014,74.8,5.083,2.494,-1.442,-1.852,6942.8,0.799
2022,8,15.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,294.13,298.544,291.839,3.114,82.4,5.943,3.318,-3.062,0.093,499.1,0.459
2022,8,16.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,292.623,298.669,289.795,46.414,87.0,7.683,3.735,-3.612,-0.345,4067.2,0.347
2022,8,17.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,294.548,300.294,289.027,0.0,75.3,2.324,1.057,-0.605,-0.661,7043.2,0.741
2022,8,18.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,295.434,302.771,289.423,0.0,73.8,3.276,1.912,0.82,1.318,7121.1,0.835
2022,8,19.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,296.231,300.925,290.606,0.21,72.5,3.773,2.005,0.894,0.797,5964.4,0.863
2022,8,20.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,294.17,299.502,290.773,0.0,79.7,5.046,2.774,1.568,-1.29,5677.4,0.549
2022,8,21.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,294.888,300.959,289.402,0.0,77.8,2.432,1.288,0.177,-1.184,6721.7,0.682
2022,8,22.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,295.48,301.396,289.432,0.0,75.2,2.37,1.17,-0.958,-0.15,6486.2,0.786
2022,8,23.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,296.116,303.297,289.855,0.0,71.0,2.258,1.477,-0.505,1.19,6858.0,0.956
2022,8,24.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,297.642,304.201,292.298,0.0,70.6,4.601,2.419,0.674,1.956,6813.6,1.027
2022,8,25.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,297.422,302.942,292.914,0.38,76.6,2.545,1.161,-0.019,-0.427,6054.3,0.788
2022,8,26.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,295.468,300.92,291.308,0.397,83.3,3.888,2.484,-1.902,0.374,3644.9,0.502
2022,8,27.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,297.639,302.652,293.695,0.363,81.1,6.664,3.432,-1.196,3.011,2151.6,0.62
2022,8,28.0,Daily,IOWA,MILLS,19129,0.0,40.900924,-95.867286,41.030602,-95.7706986,297.888,305.749,294.063,1.015,81.5,8.77,4.771,-0.46,4.501,6280.5,0.697
