Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,300.462,306.931,294.749,0.0,78.8,3.996,1.627,0.579,1.042,7623.8,0.904
2022,8,2.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,302.118,308.17,296.973,0.0,69.9,7.407,3.785,0.689,3.495,7730.9,1.337
2022,8,3.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,301.71,306.411,298.497,0.794,69.5,8.133,4.27,0.35,4.039,4256.8,1.208
2022,8,4.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,298.49,304.946,290.905,0.0,68.0,4.082,2.197,-1.06,-1.666,7914.6,1.204
2022,8,5.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,298.287,305.788,290.515,0.0,68.4,4.831,2.649,-1.756,1.253,7786.508,1.188
2022,8,6.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,301.866,308.341,296.836,0.0,69.7,7.739,4.274,-0.811,3.936,7564.0,1.334
2022,8,7.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,302.756,307.462,298.091,0.003,66.8,7.963,4.332,0.363,4.188,6912.6,1.449
2022,8,8.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,298.325,304.8,293.734,0.06,75.8,6.746,3.771,0.425,-2.706,6840.2,0.857
2022,8,9.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,295.063,302.506,287.684,0.0,70.3,3.541,1.535,-0.884,-0.872,7772.0,0.947
2022,8,10.0,Daily,IOWA,TAYLOR,19173,0.0,40.570707,-94.928459,40.680689,-94.814039,296.328,304.276,288.321,0.0,67.1,2.579,0.983,-0.113,0.384,7658.5,1.12
