Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,300.556,308.179,295.624,0.0,70.1,6.84,3.053,2.168,0.872,7608.3,1.306
2022,8,2.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,302.858,308.894,297.068,0.0,66.6,6.029,3.421,0.171,2.976,7648.2,1.557
2022,8,3.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,301.075,306.286,296.877,5.578,72.4,12.367,5.313,2.142,4.568,2110.1,1.074
2022,8,4.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,298.026,304.781,291.03,0.0,73.8,4.839,2.675,0.029,-1.89,7774.9,0.968
2022,8,5.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,298.353,306.601,291.702,0.0,71.3,3.967,2.269,-1.3,0.654,7637.808,1.164
2022,8,6.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,301.989,309.25,296.812,0.0,72.0,7.004,3.89,0.142,3.743,7382.2,1.275
2022,8,7.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,303.014,307.525,299.404,0.001,71.7,9.141,4.054,1.108,3.654,5645.6,1.263
2022,8,8.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,299.671,305.3,294.06,0.023,73.2,7.775,4.34,1.378,-1.076,6260.8,0.985
2022,8,9.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,294.811,301.991,287.621,0.0,72.2,2.392,1.179,-0.452,-0.497,7078.5,0.908
2022,8,10.0,Daily,IOWA,MONROE,19135,0.0,40.898451,-93.099217,41.029874500000005,-92.9841855,296.502,305.253,288.321,0.0,64.9,2.67,1.243,-0.43,0.08,7632.3,1.284
