Year,Month,Day,Daily/Monthly,State,County,FIPS Code,Grid Index,Lat (llcrnr),Lon (llcrnr),Lat (urcrnr),Lon (urcrnr),Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),U Component of Wind (m s**-1),V Component of Wind (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa)
2022,8,1.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,297.472,303.866,290.249,0.0,79.4,4.194,1.885,1.027,0.299,7699.5,0.726
2022,8,2.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,299.998,307.644,294.318,0.0,73.4,5.8,3.241,-0.272,2.755,7724.7,1.073
2022,8,3.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,302.145,306.347,297.809,0.11,68.4,7.708,4.379,1.767,2.219,6010.0,1.311
2022,8,4.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,295.8,302.357,288.105,0.0,73.4,4.063,1.946,-0.43,-1.729,7726.6,0.876
2022,8,5.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,296.866,305.238,288.765,0.0,70.2,4.73,2.573,-1.315,1.886,7757.408,1.106
2022,8,6.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,300.575,308.125,294.725,0.0,74.4,6.413,3.353,-0.316,3.147,7356.2,1.094
2022,8,7.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,300.061,306.313,295.887,23.71,84.4,4.448,1.955,-1.134,0.063,2945.7,0.63
2022,8,8.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,295.489,299.55,291.126,0.712,85.3,6.767,3.823,0.761,-3.279,5660.2,0.408
2022,8,9.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,292.873,300.776,285.496,0.0,77.8,2.116,1.286,0.017,0.047,7696.5,0.646
2022,8,10.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,295.06,303.753,286.634,0.0,71.8,2.477,0.922,-0.18,0.007,7640.4,0.938
2022,8,11.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,296.967,304.485,289.026,0.0,68.5,2.107,1.34,-0.515,0.315,7134.9,1.168
2022,8,12.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,298.564,304.449,294.006,0.0,75.9,7.773,4.098,-1.38,3.04,7251.1,0.938
2022,8,13.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,298.048,302.384,295.304,0.0,74.6,7.538,4.289,1.877,0.844,5562.3,0.835
2022,8,14.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,294.115,298.072,290.725,0.042,79.5,4.948,2.753,-0.908,-2.45,4834.9,0.533
2022,8,15.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,292.198,295.294,290.114,11.783,90.1,5.092,2.387,-2.151,0.723,397.5,0.224
2022,8,16.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,293.287,299.232,290.365,2.04,87.5,4.06,2.086,-1.927,-0.356,5334.7,0.371
2022,8,17.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,293.655,299.482,286.911,0.0,78.7,2.712,1.203,-0.665,-0.633,7097.6,0.611
2022,8,18.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,294.21,301.189,286.882,0.0,75.8,3.674,2.414,1.393,1.688,7061.3,0.726
2022,8,19.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,294.153,299.757,289.191,14.743,84.2,5.26,2.483,1.462,0.566,5418.4,0.463
2022,8,20.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,293.086,297.127,291.086,0.049,86.9,8.012,4.228,2.561,-1.504,5230.0,0.326
2022,8,21.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,292.758,297.949,288.227,0.0,87.3,4.547,2.441,0.448,-2.171,5582.8,0.332
2022,8,22.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,292.477,299.271,285.957,0.0,78.4,2.482,1.105,-0.049,-0.304,6988.6,0.619
2022,8,23.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,294.433,302.054,288.383,0.0,74.9,2.469,1.531,-0.088,1.409,6828.6,0.761
2022,8,24.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,296.163,301.598,291.546,0.009,79.9,5.14,2.708,0.969,1.985,4704.5,0.637
2022,8,25.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,295.323,300.379,290.852,0.0,84.2,3.793,2.281,1.215,-1.631,6434.7,0.463
2022,8,26.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,293.643,299.599,288.576,0.0,86.7,3.195,1.981,-0.655,0.317,5415.1,0.376
2022,8,27.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,297.636,303.277,293.765,0.006,80.3,7.258,3.605,-0.339,3.17,4393.5,0.678
2022,8,28.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,297.088,302.686,293.649,13.762,85.6,9.018,4.73,-0.237,4.49,5883.6,0.477
2022,8,29.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,296.89,301.268,292.53,0.482,77.2,5.265,2.631,1.609,-0.021,4507.8,0.727
2022,8,30.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,292.78,299.894,285.037,0.0,66.2,5.243,2.804,1.929,-1.384,6798.1,0.909
2022,8,31.0,Daily,IOWA,GREENE,19073,0.0,41.862763,-94.628806,41.978482,-94.512639,293.304,302.995,284.441,0.0,74.2,3.834,2.251,1.361,1.308,6543.2,0.844
2022,8,1.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,297.506,303.241,290.749,0.0,78.5,4.342,1.811,0.957,0.034,7623.1,0.743
2022,8,2.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,299.764,307.331,294.443,0.0,74.1,6.019,3.287,-0.504,2.862,7691.2,1.016
2022,8,3.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,301.911,305.251,298.711,0.04,69.8,7.891,3.706,1.381,1.625,6197.4,1.222
2022,8,4.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,295.346,301.919,287.668,0.0,74.1,3.884,1.798,-0.349,-1.526,7728.2,0.834
2022,8,5.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,296.704,304.976,288.89,0.0,71.9,4.878,2.619,-1.355,1.995,7777.408,1.04
2022,8,6.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,300.465,307.778,295.162,0.0,75.0,6.51,3.192,-0.465,2.959,7237.0,1.033
2022,8,7.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,299.103,306.938,295.699,26.167,90.5,4.771,2.331,-1.465,-0.458,2382.6,0.369
2022,8,8.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,295.062,298.688,290.876,2.531,86.2,6.525,3.701,0.675,-3.396,6611.1,0.376
2022,8,9.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,292.67,300.381,285.478,0.0,77.6,2.114,1.344,0.054,0.17,7671.9,0.623
2022,8,10.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,294.664,303.328,286.696,0.0,73.6,2.613,0.912,-0.344,0.1,7533.6,0.863
2022,8,11.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,296.765,304.016,289.464,0.0,69.3,2.264,1.38,-0.652,0.492,7093.1,1.066
2022,8,12.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,298.09,304.199,293.694,0.0,77.6,8.021,4.174,-1.612,3.058,7258.0,0.854
2022,8,13.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,297.811,302.321,295.227,0.0,74.5,7.819,3.994,1.515,0.5,5189.0,0.82
2022,8,14.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,293.894,297.572,291.489,0.032,80.8,4.674,2.663,-0.947,-2.344,4910.0,0.488
2022,8,15.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,291.716,295.106,289.551,20.125,91.0,4.982,2.228,-1.963,0.678,375.9,0.197
2022,8,16.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,293.149,298.544,290.358,1.86,89.4,4.393,2.119,-1.961,-0.457,5212.6,0.303
2022,8,17.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,293.478,299.294,287.161,0.0,81.6,2.332,1.032,-0.592,-0.432,6934.3,0.524
2022,8,18.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,294.202,300.813,287.194,0.0,75.4,3.968,2.372,1.262,1.753,7001.4,0.695
2022,8,19.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,294.065,300.175,289.691,38.718,86.0,6.013,2.775,1.488,0.43,5684.0,0.411
2022,8,20.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,293.039,296.752,290.961,0.311,88.0,8.507,4.345,2.55,-1.689,5039.0,0.296
2022,8,21.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,292.565,297.824,288.477,0.0,88.6,4.536,2.338,0.411,-2.072,4979.5,0.293
2022,8,22.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,292.222,298.771,285.504,0.0,80.0,2.456,1.127,0.048,-0.061,6968.4,0.556
2022,8,23.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,294.069,301.172,288.695,0.0,77.1,3.078,1.762,-0.19,1.675,6840.1,0.661
2022,8,24.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,295.934,300.973,291.921,0.008,81.6,5.804,2.727,0.758,2.003,3411.8,0.558
2022,8,25.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,295.042,299.754,291.102,0.0,84.7,4.22,2.309,1.148,-1.776,5052.4,0.43
2022,8,26.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,293.171,298.724,288.388,0.0,88.6,3.323,1.921,-0.712,0.434,6056.5,0.309
2022,8,27.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,297.006,302.777,293.637,0.087,84.1,7.557,3.524,-0.605,3.063,4573.4,0.507
2022,8,28.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,296.825,302.156,293.673,14.888,86.8,9.302,4.735,-0.33,4.482,5805.8,0.423
2022,8,29.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,296.731,300.83,292.342,0.203,76.6,6.216,2.87,1.732,-0.146,4855.0,0.728
2022,8,30.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,292.598,299.332,285.646,0.0,67.1,5.514,2.825,2.041,-1.423,6786.9,0.853
2022,8,31.0,Daily,IOWA,GREENE,19073,1.0,41.978482,-94.628806,42.094201,-94.512639,293.416,302.245,285.441,0.0,73.3,4.282,2.262,1.358,1.306,6587.8,0.803
